target_user,tweet_type,create_date,total_tweet_count,total_user_count,positive_tweet_count,positive_user_count,negative_tweet_count,negative_user_count
mashable,RETWEET,2011-05-26,1097,762,170,124,0,0
mashable,RETWEET,2011-05-27,1357,961,386,300,670,597
mashable,RETWEET,2011-05-28,634,436,193,143,0,0
mashable,RETWEET,2011-05-29,392,276,105,91,0,0
mashable,RETWEET,2011-05-30,627,467,247,197,0,0
mashable,RETWEET,2011-05-31,830,588,353,274,0,0
mashable,RETWEET,2011-06-01,1439,1039,370,296,0,0
mashable,RETWEET,2011-06-02,1429,1017,398,333,0,0
mashable,RETWEET,2011-06-03,944,666,284,239,0,0
mashable,RETWEET,2011-06-04,844,605,223,177,0,0
mashable,RETWEET,2011-06-05,410,333,118,95,0,0
mashable,RETWEET,2011-06-06,681,525,98,87,343,314
mashable,RETWEET,2011-06-07,1248,944,302,243,0,0
mashable,RETWEET,2011-06-08,967,765,337,297,0,0
mashable,RETWEET,2011-06-09,950,724,255,213,0,0
mashable,RETWEET,2011-06-10,1047,828,332,288,0,0
mashable,RETWEET,2011-06-11,779,566,112,97,0,0
mashable,RETWEET,2011-06-12,504,407,133,116,277,268
mashable,RETWEET,2011-06-13,685,512,135,114,958,838
mashable,RETWEET,2011-06-14,842,636,230,185,0,0
mashable,RETWEET,2011-06-15,664,478,220,192,0,0
mashable,RETWEET,2011-06-16,484,375,91,76,0,0
mashable,RETWEET,2011-06-17,606,463,152,122,0,0
mashable,RETWEET,2011-06-18,728,550,212,168,0,0
mashable,RETWEET,2011-06-19,543,416,123,100,0,0
mashable,RETWEET,2011-06-20,764,602,199,177,0,0
mashable,RETWEET,2011-06-21,913,693,217,182,0,0
mashable,RETWEET,2011-06-22,1015,764,298,247,0,0
mashable,RETWEET,2011-06-23,984,708,201,172,0,0
mashable,RETWEET,2011-06-24,929,678,192,164,0,0
mashable,RETWEET,2011-06-25,784,581,192,152,0,0
mashable,RETWEET,2011-06-26,546,397,258,206,0,0
mashable,RETWEET,2011-06-27,552,398,293,229,0,0
mashable,RETWEET,2011-06-28,913,713,271,238,0,0
mashable,RETWEET,2011-06-29,948,790,202,188,413,403
mashable,RETWEET,2011-06-30,1150,915,356,326,0,0
mashable,RETWEET,2011-07-01,839,671,219,189,0,0
mashable,RETWEET,2011-07-02,753,585,209,174,0,0
mashable,RETWEET,2011-07-03,539,448,142,129,0,0
mashable,RETWEET,2011-07-04,642,505,83,74,0,0
mashable,RETWEET,2011-07-05,1033,822,217,189,0,0
mashable,RETWEET,2011-07-06,1048,848,269,239,0,0
mashable,RETWEET,2011-07-07,1241,997,325,294,849,762
mashable,RETWEET,2011-07-08,715,554,285,232,407,388
Oprah,MENTION,2011-05-13,2005,1662,717,622,0,0
Oprah,MENTION,2011-05-14,1870,1618,723,645,482,458
Oprah,MENTION,2011-05-15,1243,1075,425,383,0,0
Oprah,MENTION,2011-05-16,2184,1624,885,705,463,416
Oprah,MENTION,2011-05-17,2630,2149,963,862,637,582
Oprah,MENTION,2011-05-18,6765,4950,3094,2458,0,0
Oprah,MENTION,2011-05-19,4659,4094,2153,2015,893,833
Oprah,MENTION,2011-05-20,4201,3622,1822,1712,1205,1118
Oprah,MENTION,2011-05-21,4985,4483,1147,1031,732,700
Oprah,MENTION,2011-05-22,1532,1316,465,425,218,209
Oprah,MENTION,2011-05-23,2422,1829,1035,848,702,636
Oprah,MENTION,2011-05-24,5719,4585,2260,1991,0,0
Oprah,MENTION,2011-05-25,9470,7533,3824,3325,2525,2329
Oprah,MENTION,2011-05-26,12938,10768,5945,5320,3030,2859
Oprah,MENTION,2011-05-27,5353,4479,2094,1896,1328,1244
Oprah,MENTION,2011-05-28,2536,2266,1051,977,483,468
Oprah,MENTION,2011-05-29,5233,4907,821,765,399,376
Oprah,MENTION,2011-05-30,1714,1287,645,402,232,214
Oprah,MENTION,2011-05-31,1241,1051,446,373,0,0
Oprah,MENTION,2011-06-01,1988,1722,733,613,204,192
Oprah,MENTION,2011-06-02,1295,1052,617,453,176,170
Oprah,MENTION,2011-06-03,1331,1148,418,319,0,0
Oprah,MENTION,2011-06-04,740,676,309,282,114,108
Oprah,MENTION,2011-06-05,530,479,169,156,73,71
Oprah,MENTION,2011-06-06,856,635,346,247,119,111
Oprah,MENTION,2011-06-07,742,651,274,249,0,0
Oprah,MENTION,2011-06-08,645,555,235,207,122,115
Oprah,MENTION,2011-06-09,1028,861,253,231,192,163
Oprah,MENTION,2011-06-10,936,767,326,290,140,134
Oprah,MENTION,2011-06-11,799,701,270,252,0,0
Oprah,MENTION,2011-06-12,495,435,178,163,0,0
Oprah,MENTION,2011-06-13,1070,848,435,374,0,0
Oprah,MENTION,2011-06-14,685,593,256,233,0,0
Oprah,MENTION,2011-06-15,603,531,251,228,96,87
Oprah,MENTION,2011-06-16,365,325,124,115,52,51
Oprah,MENTION,2011-06-17,334,288,97,87,0,0
Oprah,MENTION,2011-06-18,787,712,359,341,0,0
Oprah,MENTION,2011-06-19,422,352,182,171,0,0
Oprah,MENTION,2011-06-20,901,710,399,343,177,161
Oprah,MENTION,2011-06-21,611,508,239,219,104,96
Oprah,MENTION,2011-06-22,520,422,153,143,0,0
Oprah,MENTION,2011-06-23,513,430,160,139,113,102
Oprah,MENTION,2011-06-24,815,651,215,186,0,0
Oprah,MENTION,2011-06-25,595,532,253,240,97,89
Oprah,MENTION,2011-06-26,601,544,160,140,59,56
Oprah,MENTION,2011-06-27,679,596,324,301,169,158
Oprah,MENTION,2011-06-28,483,429,168,143,110,107
Oprah,MENTION,2011-06-29,549,456,257,229,64,57
Oprah,MENTION,2011-06-30,458,403,212,198,81,68
Oprah,MENTION,2011-07-01,589,480,229,204,98,87
Oprah,MENTION,2011-07-02,345,297,108,95,36,34
Oprah,MENTION,2011-07-03,359,312,111,101,95,75
Oprah,MENTION,2011-07-04,449,399,188,170,0,0
Oprah,MENTION,2011-07-05,384,332,141,129,58,51
Oprah,MENTION,2011-07-06,698,623,225,214,153,150
Oprah,MENTION,2011-07-07,708,638,339,323,99,78
Oprah,MENTION,2011-07-08,695,583,288,253,117,112
Oprah,REPLY,2011-05-13,722,647,296,275,377,348
Oprah,REPLY,2011-05-14,652,587,278,263,0,0
Oprah,REPLY,2011-05-15,1808,1551,871,792,321,306
Oprah,REPLY,2011-05-16,1783,1339,802,657,0,0
Oprah,REPLY,2011-05-17,891,759,393,355,0,0
Oprah,REPLY,2011-05-18,1704,1460,818,740,1221,1086
Oprah,REPLY,2011-05-19,1661,1466,861,790,0,0
Oprah,REPLY,2011-05-20,1317,1199,567,536,0,0
Oprah,REPLY,2011-05-21,836,720,390,355,0,0
Oprah,REPLY,2011-05-22,348,300,146,131,0,0
Oprah,REPLY,2011-05-23,2019,1738,966,895,0,0
Oprah,REPLY,2011-05-24,1236,1073,613,563,1589,1486
Oprah,REPLY,2011-05-25,1796,1616,941,884,0,0
Oprah,REPLY,2011-05-26,2928,2724,1752,1671,0,0
Oprah,REPLY,2011-05-27,2931,2695,1749,1666,0,0
Oprah,REPLY,2011-05-28,642,577,351,325,0,0
Oprah,REPLY,2011-05-29,652,573,314,288,0,0
Oprah,REPLY,2011-05-30,441,366,214,189,0,0
Oprah,REPLY,2011-05-31,357,304,165,153,207,190
Oprah,REPLY,2011-06-01,331,280,149,132,0,0
Oprah,REPLY,2011-06-02,666,617,385,368,0,0
Oprah,REPLY,2011-06-03,274,243,122,113,150,143
Oprah,REPLY,2011-06-04,218,205,91,89,0,0
Oprah,REPLY,2011-06-05,234,195,108,90,0,0
Oprah,REPLY,2011-06-06,228,205,106,99,0,0
Oprah,REPLY,2011-06-07,236,210,77,72,105,99
Oprah,REPLY,2011-06-08,223,206,81,78,0,0
Oprah,REPLY,2011-06-09,285,231,92,85,0,0
Oprah,REPLY,2011-06-10,253,218,95,89,0,0
Oprah,REPLY,2011-06-11,238,216,93,87,116,113
Oprah,REPLY,2011-06-12,202,177,81,74,82,61
Oprah,REPLY,2011-06-13,1021,834,444,396,236,217
Oprah,REPLY,2011-06-14,280,250,115,109,121,104
Oprah,REPLY,2011-06-15,223,192,88,82,0,0
Oprah,REPLY,2011-06-16,95,92,31,30,0,0
Oprah,REPLY,2011-06-17,79,69,37,33,38,34
Oprah,REPLY,2011-06-18,189,170,64,61,120,107
Oprah,REPLY,2011-06-19,146,126,51,45,62,59
Oprah,REPLY,2011-06-20,344,289,157,142,0,0
Oprah,REPLY,2011-06-21,198,167,79,69,0,0
Oprah,REPLY,2011-06-22,175,150,59,54,70,66
Oprah,REPLY,2011-06-23,204,138,106,57,0,0
Oprah,REPLY,2011-06-24,190,146,84,65,0,0
Oprah,REPLY,2011-06-25,442,415,208,200,0,0
Oprah,REPLY,2011-06-26,169,153,88,79,0,0
Oprah,REPLY,2011-06-27,600,534,322,294,0,0
Oprah,REPLY,2011-06-28,230,208,93,87,0,0
Oprah,REPLY,2011-06-29,125,114,42,41,0,0
Oprah,REPLY,2011-06-30,133,117,53,51,0,0
Oprah,REPLY,2011-07-01,122,102,49,47,0,0
Oprah,REPLY,2011-07-02,74,61,30,27,0,0
Oprah,REPLY,2011-07-03,154,132,63,58,0,0
Oprah,REPLY,2011-07-04,455,408,223,211,106,98
Oprah,REPLY,2011-07-05,200,154,89,73,0,0
Oprah,REPLY,2011-07-06,237,201,86,80,0,0
Oprah,REPLY,2011-07-07,230,206,100,94,0,0
Oprah,REPLY,2011-07-08,272,254,121,114,0,0
Oprah,RETWEET,2011-05-13,26,25,21,20,0,0
Oprah,RETWEET,2011-05-14,7,7,4,4,0,0
Oprah,RETWEET,2011-05-15,54,50,16,16,0,0
Oprah,RETWEET,2011-05-16,46,44,19,17,0,0
Oprah,RETWEET,2011-05-17,15,15,11,11,0,0
Oprah,RETWEET,2011-05-18,23,22,14,13,0,0
Oprah,RETWEET,2011-05-19,48,47,42,42,0,0
Oprah,RETWEET,2011-05-20,84,79,14,13,0,0
Oprah,RETWEET,2011-05-21,21,18,2,2,0,0
Oprah,RETWEET,2011-05-22,7,7,3,3,0,0
Oprah,RETWEET,2011-05-23,53,52,41,40,0,0
Oprah,RETWEET,2011-05-24,9,8,4,4,0,0
Oprah,RETWEET,2011-05-25,16,14,5,5,0,0
Oprah,RETWEET,2011-05-26,32,32,23,23,0,0
Oprah,RETWEET,2011-05-27,40,39,17,17,0,0
Oprah,RETWEET,2011-05-28,8,8,3,3,0,0
Oprah,RETWEET,2011-05-29,10,9,9,9,0,0
Oprah,RETWEET,2011-05-30,4,4,0,0,0,0
Oprah,RETWEET,2011-05-31,4,4,0,0,0,0
Oprah,RETWEET,2011-06-01,2,2,1,1,0,0
Oprah,RETWEET,2011-06-02,10,10,2,2,0,0
Oprah,RETWEET,2011-06-03,2,2,1,1,0,0
Oprah,RETWEET,2011-06-04,9,5,2,2,0,0
Oprah,RETWEET,2011-06-05,2,2,2,2,0,0
Oprah,RETWEET,2011-06-06,4,4,0,0,0,0
Oprah,RETWEET,2011-06-07,1,1,0,0,0,0
Oprah,RETWEET,2011-06-08,3,3,1,1,0,0
Oprah,RETWEET,2011-06-09,56,22,2,2,0,0
Oprah,RETWEET,2011-06-10,4,4,2,2,0,0
Oprah,RETWEET,2011-06-11,5,5,2,2,0,0
Oprah,RETWEET,2011-06-12,4,4,0,0,0,0
Oprah,RETWEET,2011-06-13,50,40,27,26,0,0
Oprah,RETWEET,2011-06-15,3,3,1,1,0,0
Oprah,RETWEET,2011-06-16,5,5,3,3,0,0
Oprah,RETWEET,2011-06-17,2,2,1,1,0,0
Oprah,RETWEET,2011-06-18,1,1,0,0,0,0
Oprah,RETWEET,2011-06-19,3,3,1,1,0,0
Oprah,RETWEET,2011-06-20,14,14,4,4,0,0
Oprah,RETWEET,2011-06-21,3,3,2,2,0,0
Oprah,RETWEET,2011-06-22,3,3,1,1,0,0
Oprah,RETWEET,2011-06-23,6,6,2,2,0,0
Oprah,RETWEET,2011-06-24,3,3,0,0,147,129
Oprah,RETWEET,2011-06-25,53,50,46,46,0,0
Oprah,RETWEET,2011-06-27,23,23,21,21,0,0
Oprah,RETWEET,2011-06-28,4,4,2,2,0,0
Oprah,RETWEET,2011-06-29,5,5,4,4,0,0
Oprah,RETWEET,2011-06-30,4,4,4,4,0,0
Oprah,RETWEET,2011-07-01,1,1,0,0,0,0
Oprah,RETWEET,2011-07-02,2,2,1,1,0,0
Oprah,RETWEET,2011-07-03,2,2,0,0,0,0
Oprah,RETWEET,2011-07-04,29,28,7,7,0,0
Oprah,RETWEET,2011-07-05,2,1,0,0,0,0
Oprah,RETWEET,2011-07-06,5,4,2,2,0,0
Oprah,RETWEET,2011-07-07,8,6,3,1,0,0
Oprah,RETWEET,2011-07-08,2,2,1,1,0,0
realDonaldTrump,MENTION,2011-05-13,208,156,56,44,0,0
realDonaldTrump,MENTION,2011-05-14,294,260,74,72,0,0
realDonaldTrump,MENTION,2011-05-15,134,110,40,37,0,0
realDonaldTrump,MENTION,2011-05-16,448,374,147,133,97,91
realDonaldTrump,MENTION,2011-05-17,1806,1582,446,413,701,628
realDonaldTrump,MENTION,2011-05-18,499,472,76,75,325,316
realDonaldTrump,MENTION,2011-05-19,137,121,26,25,64,57
realDonaldTrump,MENTION,2011-05-20,116,104,21,20,0,0
realDonaldTrump,MENTION,2011-05-21,183,165,29,28,0,0
realDonaldTrump,MENTION,2011-05-22,60,56,18,17,0,0
realDonaldTrump,MENTION,2011-05-23,803,600,373,311,134,123
realDonaldTrump,MENTION,2011-05-24,239,215,110,105,0,0
realDonaldTrump,MENTION,2011-05-25,140,129,36,36,29,26
realDonaldTrump,MENTION,2011-05-26,108,95,30,28,26,23
realDonaldTrump,MENTION,2011-05-27,173,152,93,87,0,0
realDonaldTrump,MENTION,2011-05-28,91,83,36,36,0,0
realDonaldTrump,MENTION,2011-05-29,48,30,11,9,21,13
realDonaldTrump,MENTION,2011-05-30,22,21,8,8,9,6
realDonaldTrump,MENTION,2011-05-31,34,29,13,12,0,0
realDonaldTrump,MENTION,2011-06-01,308,278,47,44,42,41
realDonaldTrump,MENTION,2011-06-02,419,379,72,70,0,0
realDonaldTrump,MENTION,2011-06-03,272,240,42,40,94,90
realDonaldTrump,MENTION,2011-06-04,154,130,75,71,0,0
realDonaldTrump,MENTION,2011-06-05,36,33,9,8,12,12
realDonaldTrump,MENTION,2011-06-06,44,34,19,12,9,9
realDonaldTrump,MENTION,2011-06-07,83,68,16,15,0,0
realDonaldTrump,MENTION,2011-06-08,272,232,59,57,69,63
realDonaldTrump,MENTION,2011-06-09,65,56,19,17,0,0
realDonaldTrump,MENTION,2011-06-10,121,104,44,40,38,34
realDonaldTrump,MENTION,2011-06-11,116,110,15,14,0,0
realDonaldTrump,MENTION,2011-06-12,34,28,10,10,9,9
realDonaldTrump,MENTION,2011-06-13,30,28,7,6,19,17
realDonaldTrump,MENTION,2011-06-14,215,210,55,55,0,0
realDonaldTrump,MENTION,2011-06-15,403,360,319,302,0,0
realDonaldTrump,MENTION,2011-06-16,62,57,21,19,12,11
realDonaldTrump,MENTION,2011-06-17,96,87,37,36,0,0
realDonaldTrump,MENTION,2011-06-18,55,53,8,8,0,0
realDonaldTrump,MENTION,2011-06-19,55,52,33,32,9,8
realDonaldTrump,MENTION,2011-06-20,207,190,129,118,45,45
realDonaldTrump,MENTION,2011-06-21,78,74,38,37,0,0
realDonaldTrump,MENTION,2011-06-22,47,40,12,12,0,0
realDonaldTrump,MENTION,2011-06-23,43,42,19,19,0,0
realDonaldTrump,MENTION,2011-06-24,60,54,22,21,29,28
realDonaldTrump,MENTION,2011-06-25,44,41,10,10,0,0
realDonaldTrump,MENTION,2011-06-26,32,26,13,12,0,0
realDonaldTrump,MENTION,2011-06-27,27,24,9,9,0,0
realDonaldTrump,MENTION,2011-06-28,67,49,16,15,0,0
realDonaldTrump,MENTION,2011-06-29,36,28,4,4,0,0
realDonaldTrump,MENTION,2011-06-30,51,49,7,7,0,0
realDonaldTrump,MENTION,2011-07-01,28,26,11,11,6,5
realDonaldTrump,MENTION,2011-07-02,57,54,10,10,0,0
realDonaldTrump,MENTION,2011-07-03,33,30,14,13,1,1
realDonaldTrump,MENTION,2011-07-04,11,11,6,6,3,3
realDonaldTrump,MENTION,2011-07-05,33,30,19,19,0,0
realDonaldTrump,MENTION,2011-07-06,115,104,39,37,45,44
realDonaldTrump,MENTION,2011-07-07,179,133,53,51,82,61
realDonaldTrump,MENTION,2011-07-08,101,93,20,20,0,0
realDonaldTrump,REPLY,2011-05-13,179,148,52,46,80,70
realDonaldTrump,REPLY,2011-05-14,195,167,50,48,56,52
realDonaldTrump,REPLY,2011-05-15,48,42,12,12,28,27
realDonaldTrump,REPLY,2011-05-16,101,82,37,35,0,0
realDonaldTrump,REPLY,2011-05-17,1024,904,350,331,0,0
realDonaldTrump,REPLY,2011-05-18,228,179,66,60,0,0
realDonaldTrump,REPLY,2011-05-19,78,67,13,13,0,0
realDonaldTrump,REPLY,2011-05-20,57,49,21,21,27,26
realDonaldTrump,REPLY,2011-05-21,102,93,35,32,86,84
realDonaldTrump,REPLY,2011-05-22,70,48,24,20,23,21
realDonaldTrump,REPLY,2011-05-23,174,156,95,86,0,0
realDonaldTrump,REPLY,2011-05-24,190,167,72,69,56,55
realDonaldTrump,REPLY,2011-05-25,125,98,38,34,0,0
realDonaldTrump,REPLY,2011-05-26,87,79,29,28,0,0
realDonaldTrump,REPLY,2011-05-27,70,63,23,23,19,19
realDonaldTrump,REPLY,2011-05-28,94,88,36,33,19,18
realDonaldTrump,REPLY,2011-05-29,57,29,23,14,0,0
realDonaldTrump,REPLY,2011-05-30,40,25,16,12,0,0
realDonaldTrump,REPLY,2011-05-31,45,31,16,12,10,10
realDonaldTrump,REPLY,2011-06-01,55,50,19,18,0,0
realDonaldTrump,REPLY,2011-06-02,144,100,34,29,72,67
realDonaldTrump,REPLY,2011-06-03,383,335,108,103,0,0
realDonaldTrump,REPLY,2011-06-04,52,44,21,21,25,22
realDonaldTrump,REPLY,2011-06-05,33,27,10,10,0,0
realDonaldTrump,REPLY,2011-06-06,54,41,21,16,0,0
realDonaldTrump,REPLY,2011-06-07,56,49,16,16,17,16
realDonaldTrump,REPLY,2011-06-08,117,111,28,28,0,0
realDonaldTrump,REPLY,2011-06-09,32,29,11,11,23,20
realDonaldTrump,REPLY,2011-06-10,162,131,63,55,0,0
realDonaldTrump,REPLY,2011-06-11,31,27,13,13,15,14
realDonaldTrump,REPLY,2011-06-12,31,25,8,7,0,0
realDonaldTrump,REPLY,2011-06-13,29,22,14,11,0,0
realDonaldTrump,REPLY,2011-06-14,53,46,24,19,21,21
realDonaldTrump,REPLY,2011-06-15,312,293,225,223,46,37
realDonaldTrump,REPLY,2011-06-16,35,32,14,14,0,0
realDonaldTrump,REPLY,2011-06-17,47,45,11,11,23,22
realDonaldTrump,REPLY,2011-06-18,26,23,9,8,5,5
realDonaldTrump,REPLY,2011-06-19,26,24,12,11,0,0
realDonaldTrump,REPLY,2011-06-20,68,62,27,27,0,0
realDonaldTrump,REPLY,2011-06-21,48,42,8,8,28,27
realDonaldTrump,REPLY,2011-06-22,89,85,37,36,15,15
realDonaldTrump,REPLY,2011-06-23,11,9,5,5,5,5
realDonaldTrump,REPLY,2011-06-24,50,38,15,13,0,0
realDonaldTrump,REPLY,2011-06-25,15,15,4,4,3,3
realDonaldTrump,REPLY,2011-06-26,14,13,5,5,2,2
realDonaldTrump,REPLY,2011-06-27,33,32,13,13,9,9
realDonaldTrump,REPLY,2011-06-28,54,40,17,14,16,15
realDonaldTrump,REPLY,2011-06-29,18,18,8,8,9,7
realDonaldTrump,REPLY,2011-06-30,15,11,5,4,7,6
realDonaldTrump,REPLY,2011-07-01,7,6,0,0,0,0
realDonaldTrump,REPLY,2011-07-02,57,50,25,25,7,7
realDonaldTrump,REPLY,2011-07-03,18,17,6,6,0,0
realDonaldTrump,REPLY,2011-07-04,14,12,6,6,0,0
realDonaldTrump,REPLY,2011-07-05,12,10,5,5,0,0
realDonaldTrump,REPLY,2011-07-06,171,159,78,76,0,0
realDonaldTrump,REPLY,2011-07-07,93,85,32,32,0,0
realDonaldTrump,REPLY,2011-07-08,251,219,73,70,72,67
realDonaldTrump,RETWEET,2011-05-13,3,3,1,1,0,0
realDonaldTrump,RETWEET,2011-05-14,10,10,0,0,0,0
realDonaldTrump,RETWEET,2011-05-16,2,2,0,0,0,0
realDonaldTrump,RETWEET,2011-05-17,28,26,3,3,0,0
realDonaldTrump,RETWEET,2011-05-18,9,9,0,0,0,0
realDonaldTrump,RETWEET,2011-05-20,3,3,0,0,0,0
realDonaldTrump,RETWEET,2011-05-21,5,5,5,5,0,0
realDonaldTrump,RETWEET,2011-05-22,1,1,0,0,0,0
realDonaldTrump,RETWEET,2011-05-24,2,2,0,0,0,0
realDonaldTrump,RETWEET,2011-05-25,6,6,5,5,0,0
realDonaldTrump,RETWEET,2011-05-26,1,1,1,1,0,0
realDonaldTrump,RETWEET,2011-05-27,8,8,8,8,0,0
realDonaldTrump,RETWEET,2011-05-28,12,12,12,12,0,0
realDonaldTrump,RETWEET,2011-05-31,1,1,1,1,0,0
realDonaldTrump,RETWEET,2011-06-02,15,8,4,3,0,0
realDonaldTrump,RETWEET,2011-06-03,2,2,0,0,0,0
realDonaldTrump,RETWEET,2011-06-04,1,1,1,1,0,0
realDonaldTrump,RETWEET,2011-06-06,1,1,0,0,0,0
realDonaldTrump,RETWEET,2011-06-07,1,1,0,0,0,0
realDonaldTrump,RETWEET,2011-06-08,3,3,1,1,0,0
realDonaldTrump,RETWEET,2011-06-09,1,1,0,0,0,0
realDonaldTrump,RETWEET,2011-06-10,10,10,8,8,0,0
realDonaldTrump,RETWEET,2011-06-14,1,1,1,1,0,0
realDonaldTrump,RETWEET,2011-06-15,3,3,2,2,0,0
realDonaldTrump,RETWEET,2011-06-17,5,5,1,1,0,0
realDonaldTrump,RETWEET,2011-06-18,1,1,1,1,0,0
realDonaldTrump,RETWEET,2011-06-20,9,9,1,1,0,0
realDonaldTrump,RETWEET,2011-06-21,5,5,0,0,0,0
realDonaldTrump,RETWEET,2011-06-22,4,4,1,1,0,0
realDonaldTrump,RETWEET,2011-06-24,1,1,1,1,0,0
realDonaldTrump,RETWEET,2011-06-27,2,2,1,1,0,0
realDonaldTrump,RETWEET,2011-06-28,2,2,1,1,0,0
realDonaldTrump,RETWEET,2011-07-02,8,8,8,8,0,0
realDonaldTrump,RETWEET,2011-07-06,17,17,14,14,0,0
realDonaldTrump,RETWEET,2011-07-07,14,13,3,3,0,0
realDonaldTrump,RETWEET,2011-07-08,16,14,10,8,0,0
TechCrunch,MENTION,2011-05-13,3243,2533,931,796,257,239
TechCrunch,MENTION,2011-05-14,2107,1641,731,669,85,83
TechCrunch,MENTION,2011-05-15,1115,838,299,289,121,112
TechCrunch,MENTION,2011-05-16,2050,1448,365,315,243,235
TechCrunch,MENTION,2011-05-17,2969,1952,958,782,230,200
TechCrunch,MENTION,2011-05-18,3347,2457,742,654,220,218
TechCrunch,MENTION,2011-05-19,3651,2726,1064,874,378,347
TechCrunch,MENTION,2011-05-20,3162,2211,1245,937,90,87
TechCrunch,MENTION,2011-05-21,1810,1376,411,383,77,77
TechCrunch,MENTION,2011-05-22,1047,776,239,224,24,24
TechCrunch,MENTION,2011-05-23,2673,1612,680,480,328,285
TechCrunch,MENTION,2011-05-24,5238,3695,1357,1112,0,0
TechCrunch,MENTION,2011-05-25,3872,2482,1091,838,204,173
TechCrunch,MENTION,2011-05-26,4068,3226,1189,980,0,0
TechCrunch,MENTION,2011-05-27,2865,2275,487,456,65,63
TechCrunch,MENTION,2011-05-28,1882,1356,432,361,0,0
TechCrunch,MENTION,2011-05-29,1318,979,159,152,31,31
TechCrunch,MENTION,2011-05-30,1320,1022,154,147,119,119
TechCrunch,MENTION,2011-05-31,3364,2699,743,705,133,131
TechCrunch,MENTION,2011-06-01,2986,2182,744,620,190,172
TechCrunch,MENTION,2011-06-02,2715,2000,818,689,181,177
TechCrunch,MENTION,2011-06-03,2572,2016,935,824,118,103
TechCrunch,MENTION,2011-06-04,2489,1976,514,478,202,172
TechCrunch,MENTION,2011-06-05,984,814,197,182,54,53
TechCrunch,MENTION,2011-06-06,2109,1711,613,577,113,113
TechCrunch,MENTION,2011-06-07,4270,3447,1695,1550,373,360
TechCrunch,MENTION,2011-06-08,3830,3214,1467,1352,303,286
TechCrunch,MENTION,2011-06-09,3137,2682,976,907,136,134
TechCrunch,MENTION,2011-06-10,3265,2751,692,636,175,168
TechCrunch,MENTION,2011-06-11,2665,2286,1132,1069,161,144
TechCrunch,MENTION,2011-06-12,1056,941,274,267,82,78
TechCrunch,MENTION,2011-06-13,1781,1503,261,253,150,147
TechCrunch,MENTION,2011-06-14,3867,3346,757,700,0,0
TechCrunch,MENTION,2011-06-15,3915,3251,1289,1154,429,414
TechCrunch,MENTION,2011-06-16,2007,1676,1033,940,139,122
TechCrunch,MENTION,2011-06-17,2308,1956,850,779,245,231
TechCrunch,MENTION,2011-06-18,2609,2237,667,617,351,340
TechCrunch,MENTION,2011-06-19,1013,865,330,318,115,115
TechCrunch,MENTION,2011-06-20,1430,1174,330,307,133,131
TechCrunch,MENTION,2011-06-21,3305,2804,873,796,238,228
TechCrunch,MENTION,2011-06-22,2769,2208,705,625,173,149
TechCrunch,MENTION,2011-06-23,2836,2273,518,442,166,151
TechCrunch,MENTION,2011-06-24,2759,2347,670,624,232,219
TechCrunch,MENTION,2011-06-25,2055,1701,950,853,275,238
TechCrunch,MENTION,2011-06-26,949,836,214,208,403,373
TechCrunch,MENTION,2011-06-27,1606,1351,364,341,588,544
TechCrunch,MENTION,2011-06-28,3157,2545,675,604,200,195
TechCrunch,MENTION,2011-06-29,3850,3201,1816,1643,366,349
TechCrunch,MENTION,2011-06-30,3440,2813,925,833,340,320
TechCrunch,MENTION,2011-07-01,2135,1765,440,403,0,0
TechCrunch,MENTION,2011-07-02,2377,2016,618,578,150,139
TechCrunch,MENTION,2011-07-03,1185,1012,276,268,144,141
TechCrunch,MENTION,2011-07-04,2047,1729,599,561,123,104
TechCrunch,MENTION,2011-07-05,2309,2008,390,383,92,89
TechCrunch,MENTION,2011-07-06,3317,2698,1159,1038,316,267
TechCrunch,MENTION,2011-07-07,4512,3738,1901,1719,202,184
TechCrunch,MENTION,2011-07-08,3035,2541,1041,928,256,249
TechCrunch,REPLY,2011-05-13,132,81,36,21,0,0
TechCrunch,REPLY,2011-05-14,84,51,21,15,0,0
TechCrunch,REPLY,2011-05-15,59,43,13,10,0,0
TechCrunch,REPLY,2011-05-16,88,42,27,19,0,0
TechCrunch,REPLY,2011-05-17,141,69,36,21,0,0
TechCrunch,REPLY,2011-05-18,119,62,32,22,0,0
TechCrunch,REPLY,2011-05-19,135,77,48,29,0,0
TechCrunch,REPLY,2011-05-20,116,49,51,23,0,0
TechCrunch,REPLY,2011-05-21,59,34,6,6,0,0
TechCrunch,REPLY,2011-05-22,60,36,15,10,0,0
TechCrunch,REPLY,2011-05-23,155,77,34,14,0,0
TechCrunch,REPLY,2011-05-24,204,112,47,29,0,0
TechCrunch,REPLY,2011-05-25,191,92,56,33,0,0
TechCrunch,REPLY,2011-05-26,155,100,59,37,81,78
TechCrunch,REPLY,2011-05-27,79,42,18,12,0,0
TechCrunch,REPLY,2011-05-28,95,58,27,19,0,0
TechCrunch,REPLY,2011-05-29,54,35,8,8,0,0
TechCrunch,REPLY,2011-05-30,40,25,6,6,0,0
TechCrunch,REPLY,2011-05-31,83,45,17,13,0,0
TechCrunch,REPLY,2011-06-01,107,56,35,23,0,0
TechCrunch,REPLY,2011-06-02,104,66,25,16,0,0
TechCrunch,REPLY,2011-06-03,90,56,24,14,0,0
